occurrence_no,name,diet,type,length_m,max_ma,min_ma,region,lng,lat,class,family,years
409321,Apatosaurus,herbivorous,sauropod,21,157.3,145,Colorado,-108.995796,39.2383,Saurischia,Diplodocidae,151.15
409323,Allosaurus,carnivorous,large theropod,12,157.3,145,Colorado,-108.995796,39.2383,Saurischia,Allosauridae,151.15
457534,Saltasaurus,herbivorous,sauropod,12,70.6,66,Salta,-65.366669,-26.066668,Saurischia,Saltasauridae,68.3
457535,Noasaurus,carnivorous,small theropod,1,70.6,66,Salta,-65.366669,-26.066668,Saurischia,Noasauridae,68.3
457756,Saurornithoides,carnivorous,small theropod,3,83.6,66,Omnogov Aimak,100.901947,43.664444,Saurischia,Troodontidae,74.8
457806,Tyrannosaurus,carnivorous,large theropod,12,72.1,66,North Dakota,-103.9617,45.948799,Saurischia,Tyrannosauridae,69.05
457807,Saurornitholestes,carnivorous,small theropod,1.5,72.1,66,North Dakota,-103.9617,45.948799,Saurischia,Dromaeosauridae,69.05
457808,Paronychodon,carnivorous,large theropod,5,72.1,66,North Dakota,-103.9617,45.948799,Saurischia,Troodontidae,69.05
457809,Richardoestesia,carnivorous,small theropod,1.5,72.1,66,North Dakota,-103.9617,45.948799,Saurischia,Dromaeosauridae,69.05
457815,Troodon,carnivorous,small theropod,2,72.1,66,North Dakota,-103.9617,45.948799,Saurischia,Troodontidae,69.05
457816,Tyrannosaurus,carnivorous,large theropod,12,72.1,66,North Dakota,-103.9617,45.948799,Saurischia,Tyrannosauridae,69.05
457817,Saurornitholestes,carnivorous,small theropod,1.5,72.1,66,North Dakota,-103.9617,45.948799,Saurischia,Dromaeosauridae,69.05
457818,Paronychodon,carnivorous,large theropod,5,72.1,66,North Dakota,-103.9617,45.948799,Saurischia,Troodontidae,69.05
457819,Richardoestesia,carnivorous,small theropod,1.5,72.1,66,North Dakota,-103.9617,45.948799,Saurischia,Dromaeosauridae,69.05
457840,Troodon,carnivorous,small theropod,2,70.6,66,North Dakota,-103.300003,46.099998,Saurischia,Troodontidae,68.3
457841,Tyrannosaurus,carnivorous,large theropod,12,70.6,66,North Dakota,-103.300003,46.099998,Saurischia,Tyrannosauridae,68.3
457842,Saurornitholestes,carnivorous,small theropod,1.5,70.6,66,North Dakota,-103.300003,46.099998,Saurischia,Dromaeosauridae,68.3
457843,Paronychodon,carnivorous,large theropod,5,70.6,66,North Dakota,-103.300003,46.099998,Saurischia,Troodontidae,68.3
457844,Richardoestesia,carnivorous,small theropod,1.5,70.6,66,North Dakota,-103.300003,46.099998,Saurischia,Dromaeosauridae,68.3
457862,Tyrannosaurus,carnivorous,large theropod,12,72.1,66,North Dakota,-103.753899,45.977699,Saurischia,Tyrannosauridae,69.05
457863,Saurornitholestes,carnivorous,small theropod,1.5,72.1,66,North Dakota,-103.753899,45.977699,Saurischia,Dromaeosauridae,69.05
457864,Paronychodon,carnivorous,large theropod,5,72.1,66,North Dakota,-103.753899,45.977699,Saurischia,Troodontidae,69.05
457865,Richardoestesia,carnivorous,small theropod,1.5,72.1,66,North Dakota,-103.753899,45.977699,Saurischia,Dromaeosauridae,69.05
457881,Tyrannosaurus,carnivorous,large theropod,12,72.1,66,North Dakota,-103.766899,46.026402,Saurischia,Tyrannosauridae,69.05
457882,Paronychodon,carnivorous,large theropod,5,72.1,66,North Dakota,-103.766899,46.026402,Saurischia,Troodontidae,69.05
457883,Richardoestesia,carnivorous,small theropod,1.5,72.1,66,North Dakota,-103.766899,46.026402,Saurischia,Dromaeosauridae,69.05
457892,Richardoestesia,carnivorous,small theropod,1.5,72.1,66,North Dakota,-103.766899,46.026402,Saurischia,Dromaeosauridae,69.05
457902,Tyrannosaurus,carnivorous,large theropod,12,72.1,66,North Dakota,-103.766899,46.026402,Saurischia,Tyrannosauridae,69.05
457903,Saurornitholestes,carnivorous,small theropod,1.5,72.1,66,North Dakota,-103.766899,46.026402,Saurischia,Dromaeosauridae,69.05
457904,Paronychodon,carnivorous,large theropod,5,72.1,66,North Dakota,-103.766899,46.026402,Saurischia,Troodontidae,69.05
457905,Richardoestesia,carnivorous,small theropod,1.5,72.1,66,North Dakota,-103.766899,46.026402,Saurischia,Dromaeosauridae,69.05
457914,Tyrannosaurus,carnivorous,large theropod,12,72.1,66,North Dakota,-103.766899,46.026402,Saurischia,Tyrannosauridae,69.05
457915,Richardoestesia,carnivorous,small theropod,1.5,72.1,66,North Dakota,-103.766899,46.026402,Saurischia,Dromaeosauridae,69.05
457921,Richardoestesia,carnivorous,small theropod,1.5,72.1,66,North Dakota,-103.766899,46.026402,Saurischia,Dromaeosauridae,69.05
457927,Tyrannosaurus,carnivorous,large theropod,12,72.1,66,North Dakota,-103.766899,46.026402,Saurischia,Tyrannosauridae,69.05
457928,Richardoestesia,carnivorous,small theropod,1.5,72.1,66,North Dakota,-103.766899,46.026402,Saurischia,Dromaeosauridae,69.05
457946,Tyrannosaurus,carnivorous,large theropod,12,72.1,66,North Dakota,-103.766899,46.026402,Saurischia,Tyrannosauridae,69.05
457947,Saurornitholestes,carnivorous,small theropod,1.5,72.1,66,North Dakota,-103.766899,46.026402,Saurischia,Dromaeosauridae,69.05
457948,Paronychodon,carnivorous,large theropod,5,72.1,66,North Dakota,-103.766899,46.026402,Saurischia,Troodontidae,69.05
457949,Richardoestesia,carnivorous,small theropod,1.5,72.1,66,North Dakota,-103.766899,46.026402,Saurischia,Dromaeosauridae,69.05
457958,Richardoestesia,carnivorous,small theropod,1.5,72.1,66,North Dakota,-103.766899,46.026402,Saurischia,Dromaeosauridae,69.05
457966,Richardoestesia,carnivorous,small theropod,1.5,72.1,66,North Dakota,-103.836998,46.180302,Saurischia,Dromaeosauridae,69.05
457975,Tyrannosaurus,carnivorous,large theropod,12,72.1,66,North Dakota,-103.795403,46.136902,Saurischia,Tyrannosauridae,69.05
457986,Tyrannosaurus,carnivorous,large theropod,12,72.1,66,North Dakota,-103.939697,46.406399,Saurischia,Tyrannosauridae,69.05
457987,Saurornitholestes,carnivorous,small theropod,1.5,72.1,66,North Dakota,-103.939697,46.406399,Saurischia,Dromaeosauridae,69.05
457988,Paronychodon,carnivorous,large theropod,5,72.1,66,North Dakota,-103.939697,46.406399,Saurischia,Troodontidae,69.05
457997,Richardoestesia,carnivorous,small theropod,1.5,72.1,66,North Dakota,-103.964401,46.381901,Saurischia,Dromaeosauridae,69.05
458109,Richardoestesia,carnivorous,small theropod,1.5,72.1,66,North Dakota,-103.964401,46.381901,Saurischia,Dromaeosauridae,69.05
458111,Tyrannosaurus,carnivorous,large theropod,12,72.1,66,North Dakota,-103.964401,46.381901,Saurischia,Tyrannosauridae,69.05
458205,Paronychodon,carnivorous,large theropod,5,72.1,66,North Dakota,-104.0233,46.449799,Saurischia,Troodontidae,69.05
458207,Tyrannosaurus,carnivorous,large theropod,12,72.1,66,North Dakota,-103.0233,46.449799,Saurischia,Tyrannosauridae,69.05
458213,Tyrannosaurus,carnivorous,large theropod,12,72.1,66,North Dakota,-104.0233,46.464298,Saurischia,Tyrannosauridae,69.05
458257,Richardoestesia,carnivorous,small theropod,1.5,72.1,66,North Dakota,-103.897903,46.334,Saurischia,Dromaeosauridae,69.05
458258,Tyrannosaurus,carnivorous,large theropod,12,72.1,66,North Dakota,-103.897903,46.334,Saurischia,Tyrannosauridae,69.05
458259,Paronychodon,carnivorous,large theropod,5,72.1,66,North Dakota,-103.897903,46.334,Saurischia,Troodontidae,69.05
458288,Tyrannosaurus,carnivorous,large theropod,12,72.1,66,North Dakota,-103.897903,46.334,Saurischia,Tyrannosauridae,69.05
458289,Paronychodon,carnivorous,large theropod,5,72.1,66,North Dakota,-103.897903,46.334,Saurischia,Troodontidae,69.05
458290,Saurornitholestes,carnivorous,small theropod,1.5,72.1,66,North Dakota,-103.897903,46.334,Saurischia,Dromaeosauridae,69.05
458292,Tyrannosaurus,carnivorous,large theropod,12,72.1,66,North Dakota,-103.897903,46.334,Saurischia,Tyrannosauridae,69.05
458368,Nanshiungosaurus,omnivorous,large theropod,4.4,129.4,113,Gansu,97.650002,41.733334,Saurischia,Therizinosauridae,121.2
459064,Sinraptor,carnivorous,large theropod,7.6,163.5,157.3,Xinjiang,90.046516,44.802925,Saurischia,Neovenatoridae,160.4
459067,Baryonyx,carnivorous,large theropod,10,130,125.45,England,0.35,51.133331,Saurischia,Spinosauridae,127.725
459070,Baryonyx,carnivorous,large theropod,10,130,122.46,England,0.43333,51.133331,Saurischia,Spinosauridae,126.22999999999999
459071,Baryonyx,carnivorous,large theropod,10,145,136.4,England,0.48333,50.849998,Saurischia,Spinosauridae,140.7
459317,Saurornitholestes,carnivorous,small theropod,1.5,83.5,70.6,Alberta,-111.494652,50.736988,Saurischia,Dromaeosauridae,77.05
459341,Saurornitholestes,carnivorous,small theropod,1.5,83.5,70.6,Alberta,-111.511536,50.752384,Saurischia,Dromaeosauridae,77.05
459343,Troodon,carnivorous,small theropod,2,83.5,70.6,Alberta,-111.511536,50.752384,Saurischia,Troodontidae,77.05
459502,Saurornitholestes,carnivorous,small theropod,1.5,83.5,70.6,Alberta,-111.480057,50.737049,Saurischia,Dromaeosauridae,77.05
459526,Saurornitholestes,carnivorous,small theropod,1.5,83.5,70.6,Alberta,-111.458488,50.749004,Saurischia,Dromaeosauridae,77.05
459554,Saurornitholestes,carnivorous,small theropod,1.5,83.5,70.6,Alberta,-111.510078,50.748341,Saurischia,Dromaeosauridae,77.05
459581,Saurornitholestes,carnivorous,small theropod,1.5,83.5,70.6,Alberta,-111.502129,50.747658,Saurischia,Dromaeosauridae,77.05
459583,Troodon,carnivorous,small theropod,2,83.5,70.6,Alberta,-111.502129,50.747658,Saurischia,Troodontidae,77.05
459862,Richardoestesia,carnivorous,small theropod,1.5,72.1,66,North Dakota,-104.002403,46.464298,Saurischia,Dromaeosauridae,69.05
459864,Tyrannosaurus,carnivorous,large theropod,12,72.1,66,North Dakota,-104.002403,46.464298,Saurischia,Tyrannosauridae,69.05
459865,Paronychodon,carnivorous,large theropod,5,72.1,66,North Dakota,-104.002403,46.464298,Saurischia,Troodontidae,69.05
459975,Tyrannosaurus,carnivorous,large theropod,12,72.1,66,North Dakota,-104.002403,46.464298,Saurischia,Tyrannosauridae,69.05
460445,Tyrannosaurus,carnivorous,large theropod,12,72.1,66,North Dakota,-103.897903,46.3629,Saurischia,Tyrannosauridae,69.05
460473,Tyrannosaurus,carnivorous,large theropod,12,72.1,66,South Dakota,-103.946098,45.93903,Saurischia,Tyrannosauridae,69.05
460480,Tyrannosaurus,carnivorous,large theropod,12,72.1,66,South Dakota,-103.946098,45.93903,Saurischia,Tyrannosauridae,69.05
460499,Richardoestesia,carnivorous,small theropod,1.5,72.1,66,South Dakota,-103.946098,45.93903,Saurischia,Dromaeosauridae,69.05
460503,Tyrannosaurus,carnivorous,large theropod,12,72.1,66,South Dakota,-103.946098,45.93903,Saurischia,Tyrannosauridae,69.05
460504,Paronychodon,carnivorous,large theropod,5,72.1,66,South Dakota,-103.946098,45.93903,Saurischia,Troodontidae,69.05
460514,Richardoestesia,carnivorous,small theropod,1.5,72.1,66,South Dakota,-103.946098,45.93903,Saurischia,Dromaeosauridae,69.05
460753,Paronychodon,carnivorous,large theropod,5,70.6,66,Aragón,0.73333,42.26667,Saurischia,Troodontidae,68.3
461469,Massospondylus,omnivorous,sauropod,4,201.3,174.1,Matabeleland South,29.507221,-22.142221,Saurischia,Massospondylidae,187.7
461471,Massospondylus,omnivorous,sauropod,4,201.3,174.1,Matabeleland South,29.487223,-22.165556,Saurischia,Massospondylidae,187.7
461472,Massospondylus,omnivorous,sauropod,4,201.3,174.1,Matabeleland South,29.477777,-22.165277,Saurischia,Massospondylidae,187.7
461474,Massospondylus,omnivorous,sauropod,4,201.3,174.1,Matabeleland South,29.562778,-22.135279,Saurischia,Massospondylidae,187.7
461577,Massospondylus,omnivorous,sauropod,4,201.3,174.1,Matabeleland South,29.494167,-22.140833,Saurischia,Massospondylidae,187.7
461578,Massospondylus,omnivorous,sauropod,4,201.3,174.1,Matabeleland South,29.494722,-22.158056,Saurischia,Massospondylidae,187.7
461579,Massospondylus,omnivorous,sauropod,4,201.3,174.1,Matabeleland South,29.483055,-22.155277,Saurischia,Massospondylidae,187.7
461580,Massospondylus,omnivorous,sauropod,4,201.3,174.1,Matabeleland South,29.540001,-22.150278,Saurischia,Massospondylidae,187.7
461731,Saurornitholestes,carnivorous,small theropod,1.5,83.5,70.6,Alberta,-111.138977,50.068684,Saurischia,Dromaeosauridae,77.05
461732,Paronychodon,carnivorous,large theropod,5,83.5,70.6,Alberta,-111.138977,50.068684,Saurischia,Troodontidae,77.05
461777,Saurornitholestes,carnivorous,small theropod,1.5,83.5,70.6,Alberta,-110.872475,49.127655,Saurischia,Dromaeosauridae,77.05
461778,Richardoestesia,carnivorous,small theropod,1.5,83.5,70.6,Alberta,-110.872475,49.127655,Saurischia,Dromaeosauridae,77.05
461779,Paronychodon,carnivorous,large theropod,5,83.5,70.6,Alberta,-110.872475,49.127655,Saurischia,Troodontidae,77.05
461841,Saurornitholestes,carnivorous,small theropod,1.5,83.5,70.6,Alberta,-110.874527,49.12788,Saurischia,Dromaeosauridae,77.05
461842,Richardoestesia,carnivorous,small theropod,1.5,83.5,70.6,Alberta,-110.874527,49.12788,Saurischia,Dromaeosauridae,77.05
461878,Saurornitholestes,carnivorous,small theropod,1.5,83.5,70.6,Alberta,-110.938988,49.098022,Saurischia,Dromaeosauridae,77.05
461879,Richardoestesia,carnivorous,small theropod,1.5,83.5,70.6,Alberta,-110.938988,49.098022,Saurischia,Dromaeosauridae,77.05
461915,Saurornitholestes,carnivorous,small theropod,1.5,83.5,70.6,Alberta,-110.939667,49.100048,Saurischia,Dromaeosauridae,77.05
461916,Paronychodon,carnivorous,large theropod,5,83.5,70.6,Alberta,-110.939667,49.100048,Saurischia,Troodontidae,77.05
461952,Saurornitholestes,carnivorous,small theropod,1.5,83.5,70.6,Alberta,-110.94104,49.101849,Saurischia,Dromaeosauridae,77.05
462906,Saurornitholestes,carnivorous,small theropod,1.5,83.5,70.6,Alberta,-110.840065,49.081963,Saurischia,Dromaeosauridae,77.05
462907,Paronychodon,carnivorous,large theropod,5,83.5,70.6,Alberta,-110.840065,49.081963,Saurischia,Troodontidae,77.05
462938,Saurornitholestes,carnivorous,small theropod,1.5,83.5,70.6,Alberta,-110.684402,49.075459,Saurischia,Dromaeosauridae,77.05
462939,Troodon,carnivorous,small theropod,2,83.5,70.6,Alberta,-110.684402,49.075459,Saurischia,Troodontidae,77.05
462940,Richardoestesia,carnivorous,small theropod,1.5,83.5,70.6,Alberta,-110.684402,49.075459,Saurischia,Dromaeosauridae,77.05
462941,Paronychodon,carnivorous,large theropod,5,83.5,70.6,Alberta,-110.684402,49.075459,Saurischia,Troodontidae,77.05
462974,Dromaeosaurus,carnivorous,small theropod,1.8,83.5,70.6,Alberta,-110.68364,49.077595,Saurischia,Dromaeosauridae,77.05
462975,Saurornitholestes,carnivorous,small theropod,1.5,83.5,70.6,Alberta,-110.68364,49.077595,Saurischia,Dromaeosauridae,77.05
462976,Richardoestesia,carnivorous,small theropod,1.5,83.5,70.6,Alberta,-110.68364,49.077595,Saurischia,Dromaeosauridae,77.05
462977,Paronychodon,carnivorous,large theropod,5,83.5,70.6,Alberta,-110.68364,49.077595,Saurischia,Troodontidae,77.05
463051,Ornithomimus,omnivorous,large theropod,4,72.1,66,Saskatchewan,-106.383301,49.366669,Saurischia,Ornithomimidae,69.05
463126,Chirostenotes,omnivorous,small theropod,1.7,83.5,70.6,Alberta,-111.477402,50.786098,Saurischia,Caenagnathidae,77.05
463127,Richardoestesia,carnivorous,small theropod,1.5,83.5,70.6,Alberta,-111.511902,50.727901,Saurischia,Dromaeosauridae,77.05
463300,Alamosaurus,herbivorous,sauropod,21,72.1,66,Utah,-111.235497,39.1991,Saurischia,Saltasauridae,69.05
463303,Alamosaurus,herbivorous,sauropod,21,72.1,66,Utah,-111.273102,39.170101,Saurischia,Saltasauridae,69.05
463306,Alamosaurus,herbivorous,sauropod,21,72.1,66,Utah,-111.308701,39.183102,Saurischia,Saltasauridae,69.05
463381,Ornithomimus,omnivorous,large theropod,4,83.5,70.6,Alberta,-112.865601,51.615398,Saurischia,Ornithomimidae,77.05
463391,Troodon,carnivorous,small theropod,2,83.6,72.1,Alberta,-111.603897,50.800598,Saurischia,Troodontidae,77.85
463392,Chirostenotes,omnivorous,small theropod,1.7,83.5,70.6,Alberta,-111.631561,50.809265,Saurischia,Caenagnathidae,77.05
463819,Saurornitholestes,carnivorous,small theropod,1.5,83.6,72.1,Alberta,-110.722214,49.1591,Saurischia,Dromaeosauridae,77.85
463821,Paronychodon,carnivorous,large theropod,5,83.6,72.1,Alberta,-110.722214,49.1591,Saurischia,Troodontidae,77.85
463881,Saurornitholestes,carnivorous,small theropod,1.5,83.5,70.6,Alberta,-110.848457,49.13797,Saurischia,Dromaeosauridae,77.05
463883,Paronychodon,carnivorous,large theropod,5,83.5,70.6,Alberta,-110.848457,49.13797,Saurischia,Troodontidae,77.05
463921,Saurornitholestes,carnivorous,small theropod,1.5,83.6,72.1,Alberta,-110.719452,49.161789,Saurischia,Dromaeosauridae,77.85
463922,Troodon,carnivorous,small theropod,2,83.6,72.1,Alberta,-110.719452,49.161789,Saurischia,Troodontidae,77.85
463923,Richardoestesia,carnivorous,small theropod,1.5,83.6,72.1,Alberta,-110.719452,49.161789,Saurischia,Dromaeosauridae,77.85
463924,Paronychodon,carnivorous,large theropod,5,83.6,72.1,Alberta,-110.719452,49.161789,Saurischia,Troodontidae,77.85
463954,Saurornitholestes,carnivorous,small theropod,1.5,83.5,70.6,Alberta,-110.700768,49.07629,Saurischia,Dromaeosauridae,77.05
463955,Paronychodon,carnivorous,large theropod,5,83.5,70.6,Alberta,-110.700768,49.07629,Saurischia,Troodontidae,77.05
464337,Paronychodon,carnivorous,large theropod,5,72.1,66,Montana,-106.099998,47.799999,Saurischia,Troodontidae,69.05
464375,Dromaeosaurus,carnivorous,small theropod,1.8,70.6,66,Wyoming,-108.667801,41.568298,Saurischia,Dromaeosauridae,68.3
464376,Paronychodon,carnivorous,large theropod,5,70.6,66,Wyoming,-108.667801,41.568298,Saurischia,Troodontidae,68.3
464438,Paronychodon,carnivorous,large theropod,5,70.6,66,Montana,-106.400002,47.516701,Saurischia,Troodontidae,68.3
464520,Tyrannosaurus,carnivorous,large theropod,12,72.1,66,Wyoming,-104.411598,43.441799,Saurischia,Tyrannosauridae,69.05
464526,Proceratosaurus,carnivorous,small theropod,4.1,167.7,164.7,England,-2.195,51.702999,Saurischia,Proceratosauridae,166.2
464635,Saurornitholestes,carnivorous,small theropod,1.5,83.5,70.6,Alberta,-110.700768,49.07629,Saurischia,Dromaeosauridae,77.05
464636,Troodon,carnivorous,small theropod,2,83.5,70.6,Alberta,-110.700768,49.07629,Saurischia,Troodontidae,77.05
464637,Richardoestesia,carnivorous,small theropod,1.5,83.5,70.6,Alberta,-110.700768,49.07629,Saurischia,Dromaeosauridae,77.05
464638,Paronychodon,carnivorous,large theropod,5,83.5,70.6,Alberta,-110.700768,49.07629,Saurischia,Troodontidae,77.05
464676,Saurornitholestes,carnivorous,small theropod,1.5,83.5,70.6,Alberta,-110.715843,49.074078,Saurischia,Dromaeosauridae,77.05
464677,Troodon,carnivorous,small theropod,2,83.5,70.6,Alberta,-110.715843,49.074078,Saurischia,Troodontidae,77.05
464709,Dromaeosaurus,carnivorous,small theropod,1.8,83.6,72.1,Alberta,-110.70282,49.075844,Saurischia,Dromaeosauridae,77.85
464710,Saurornitholestes,carnivorous,small theropod,1.5,83.6,72.1,Alberta,-110.70282,49.075844,Saurischia,Dromaeosauridae,77.85
464711,Richardoestesia,carnivorous,small theropod,1.5,83.6,72.1,Alberta,-110.70282,49.075844,Saurischia,Dromaeosauridae,77.85
464712,Paronychodon,carnivorous,large theropod,5,83.6,72.1,Alberta,-110.70282,49.075844,Saurischia,Troodontidae,77.85
464756,Saurornitholestes,carnivorous,small theropod,1.5,83.5,70.6,Alberta,-110.732346,49.187008,Saurischia,Dromaeosauridae,77.05
464757,Troodon,carnivorous,small theropod,2,83.5,70.6,Alberta,-110.732346,49.187008,Saurischia,Troodontidae,77.05
464758,Richardoestesia,carnivorous,small theropod,1.5,83.5,70.6,Alberta,-110.732346,49.187008,Saurischia,Dromaeosauridae,77.05
464793,Dromaeosaurus,carnivorous,small theropod,1.8,83.5,70.6,Alberta,-110.73439,49.193851,Saurischia,Dromaeosauridae,77.05
464794,Saurornitholestes,carnivorous,small theropod,1.5,83.5,70.6,Alberta,-110.73439,49.193851,Saurischia,Dromaeosauridae,77.05
464795,Troodon,carnivorous,small theropod,2,83.5,70.6,Alberta,-110.73439,49.193851,Saurischia,Troodontidae,77.05
464796,Richardoestesia,carnivorous,small theropod,1.5,83.5,70.6,Alberta,-110.73439,49.193851,Saurischia,Dromaeosauridae,77.05
464827,Saurornitholestes,carnivorous,small theropod,1.5,83.5,70.6,Alberta,-110.659027,49.072575,Saurischia,Dromaeosauridae,77.05
464828,Paronychodon,carnivorous,large theropod,5,83.5,70.6,Alberta,-110.659027,49.072575,Saurischia,Troodontidae,77.05
464985,Rebbachisaurus,herbivorous,sauropod,20,113,93.9,Azilal,-6.235523,32.212112,Saurischia,Rebbachisauridae,103.45
